"","Longitude","Latitude","Grid","Acris_crepitans","Afrixalus_fulvovittatus","Allobates_femoralis","Allophryne_ruthveni","Alytes_cisternasii","Alytes_obstetricans","Ambystoma_texanum","Ambystoma_tigrinum","Ameerega_bilinguis","Ameerega_hahneli","Anaxyrus_americanus","Anaxyrus_cognatus","Anaxyrus_fowleri","Andrias_japonicus","Aneides_aeneus","Aparasphenodon_brunoi","Arthroleptis_poecilonotus","Assa_darlingtoni","Bombina_bombina","Bombina_orientalis","Bombina_variegata","Brachycephalus_ephippium","Bufo_bufo","Bufo_gargarizans","Bufo_japonicus","Ceratophrys_cornuta","Chiasmocleis_bassleri","Chiasmocleis_carvalhoi","Chioglossa_lusitanica","Conraua_goliath","Corythomantis_greeningi","Craugastor_fitzingeri","Crinia_signifera","Crossodactylus_aeneus","Crossodactylus_schmidti","Cryptobranchus_alleganiensis","Dendropsophus_leucophyllatus","Dendropsophus_nanus","Dendropsophus_phlebodes","Discoglossus_galganoi","Discoglossus_pictus","Dyscophus_antongilii","Edalorhina_perezi","Elachistocleis_bicolor","Elachistocleis_ovalis","Elachistocleis_surinamensis","Eleutherodactylus_johnstonei","Engystomops_petersi","Epidalea_calamita","Euphlyctis_hexadactylus","Fejervarya_limnocharis","Gastrophryne_carolinensis","Gastrophryne_olivacea","Haddadus_binotatus","Hamptophryne_boliviana","Heleioporus_australiacus","Hemisus_marmoratus","Hoplobatrachus_occipitalis","Hoplobatrachus_tigerinus","Hyla_arborea","Hyla_intermedia","Hyla_meridionalis","Hyla_sarda","Hyperolius_nitidulus","Ichthyophis_bannanicus","Ichthyophis_kohtaoensis","Incilius_alvarius","Ischnocnema_parva","Laotriton_laoensis","Leptodactylus_chaquensis","Leptodactylus_didymus","Leptodactylus_knudseni","Leptodactylus_labyrinthicus","Leptodactylus_latrans","Leptodactylus_leptodactyloides","Leptodactylus_mystacinus","Leptodactylus_natalensis","Leptodactylus_pentadactylus","Leptodactylus_petersii","Leptodactylus_podicipinus","Leptodactylus_rhodonotus","Leptodactylus_syphax","Leptodactylus_troglodytes","Leptodactylus_vastus","Limnodynastes_convexiusculus","Limnonectes_kuhlii","Lissotriton_boscai","Lissotriton_helveticus","Lissotriton_italicus","Lissotriton_montandoni","Lissotriton_vulgaris","Lithobates_catesbeianus","Lithobates_palmipes","Lithobates_septentrionalis","Lithobates_sylvaticus","Lithobates_vaillanti","Litoria_aurea","Litoria_littlejohni","Litoria_raniformis","Litoria_spenceri","Mantella_baroni","Mantella_pulchra","Microhyla_ornata","Myobatrachus_gouldii","Necturus_maculosus","Neobatrachus_pictus","Neobatrachus_sudelli","Notophthalmus_viridescens","Oreobates_quixensis","Osteocephalus_taurinus","Pelobates_cultripes","Pelobates_fuscus","Pelodytes_ibericus","Pelodytes_punctatus","Pelophylax_lessonae","Pelophylax_nigromaculatus","Pelophylax_perezi","Pelophylax_ridibundus","Pelophylax_saharicus","Phrynobatrachus_latifrons","Phrynomantis_microps","Phyllomedusa_vaillantii","Physalaemus_centralis","Physalaemus_cuvieri","Pipa_pipa","Platyplectrum_ornatum","Plethodon_angusticlavius","Plethodon_cinereus","Pleurodeles_waltl","Pleurodema_thaul","Pristimantis_ockendeni","Proceratophrys_boiei","Proteus_anguinus","Pseudacris_regilla","Pseudis_bolbodactyla","Pseudopaludicola_boliviana","Pseudophryne_bibronii","Pseudophryne_dendyi","Pseudophryne_occidentalis","Ptychadena_anchietae","Pyxicephalus_adspersus","Rana_arvalis","Rana_boylii","Rana_cascadae","Rana_dalmatina","Rana_iberica","Rana_japonica","Rana_luteiventris","Rana_sierrae","Rana_temporaria","Rheobatrachus_silus","Rhinella_arenarum","Rhinella_hoogmoedi","Rhinella_icterica","Rhinella_margaritifera","Rhinella_marina","Rhinoderma_darwinii","Rhinophrynus_dorsalis","Salamandra_salamandra","Scaphiopus_couchii","Scinax_boulengeri","Scinax_fuscovarius","Scinax_rostratus","Scinax_ruber","Siren_lacertina","Speleomantes_italicus","Taricha_granulosa","Thoropa_miliaris","Trachycephalus_typhonius","Triprion_petasatus","Triturus_carnifex","Triturus_cristatus","Triturus_dobrogicus","Triturus_karelinii","Triturus_marmoratus","Tylototriton_verrucosus","Typhlonectes_compressicauda","Xenopus_laevis","bio_1","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","elev","annualPET","aridityIndexThornthwaite","climaticMoistureIndex","continentality","embergerQ","growingDegDays0","growingDegDays5","maxTempColdest","minTempWarmest","monthCountByTemp10","PETColdestQuarter","PETDriestQuarter","PETseasonality","PETWarmestQuarter","PETWettestQuarter","thermicityIndex","topoWet","tri","richness_amph","median_BS_g","var_BS_g","trophic_mean"
"442",-51.2,-16.8,5814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.8039684295654,24.9912071228027,21.8422908782959,1645,288,11,78.5466613769531,813,44,458,61,11.9252290725708,67.3427886962891,131.12483215332,31.3330001831055,13.6247501373291,17.7082500457764,24.447208404541,22.1229591369629,534,1684.55004882812,63.2200012207031,-0.0700000002980232,3.40000009536743,316.209991455078,106290,106290,292,196,12,114.330001831055,121.919998168945,1796.21997070312,152.429992675781,157.059997558594,637,10.9899997711182,26.6499996185303,12,23.05,24358.9153787879,3
"443",-51.2,-18.8,5815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.1770839691162,24.5034580230713,20.7363338470459,1505,283,17,75.3236999511719,732,59,657,84,12.2529582977295,70.0419235229492,165.465240478516,30.2290000915527,12.7352504730225,17.4937496185303,24.4790840148926,21.016040802002,484,1705.53002929688,54.5699996948242,-0.109999999403954,3.84999990463257,302.989990234375,105138,105138,287,203,12,108.959999084473,116.26000213623,2337.080078125,158.850006103516,163.800003051758,628.5,11.1700000762939,20.9500007629395,13,28.5,22476.9714102564,3
"444",-51.2,-20.8,5816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22.9054164886475,25.3232498168945,19.5105819702148,1184,207,19,64.4577713012695,557,81,557,122,11.7897911071777,63.4764099121094,248.095886230469,30.6070003509521,12.0334997177124,18.5735015869141,25.3232498168945,19.6278324127197,354,1654.30004882812,45.0800018310547,-0.280000001192093,6.15000009536743,215.020004272461,99270,99270,263,201,12,98.4499969482422,104.73999786377,2852.71997070312,166.059997558594,166.059997558594,583.5,11.789999961853,11.1499996185303,12,28.8,24264.0187878788,3
"445",-51.2,-22.8,5817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22.2227916717529,24.9844589233398,18.6431674957275,1273,179,40,47.8141212463379,514,142,514,189,11.9668750762939,63.8872222900391,263.7978515625,30.5415000915527,11.8102502822876,18.7312507629395,24.9844589233398,20.0219593048096,357,1627.42004394531,28.6800003051758,-0.209999993443489,7.30000019073486,222.770004272461,96138,96138,245,199,12,89.1800003051758,113.26000213623,3466.40991210938,170.559997558594,170.559997558594,563,11.2799997329712,17.6399993896484,11,17.6,26628.8001818182,3
"446",-51.2,-24.8,5818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.6831359863281,22.2459163665771,14.8015003204346,1573,183,83,25.3937473297119,486,312,486,337,11.758978843689,58.7068328857422,307.745727539062,28.2042503356934,8.17424964904785,20.0300006866455,22.2459163665771,18.5552082061768,646,1458.63000488281,13.4399995803833,0.0700000002980232,8.19999980926514,264.950012207031,80838,80838,207,168,12,73.5599975585938,106.019996643066,3725.61010742188,162.119995117188,162.119995117188,466,9.84000015258789,49.2299995422363,8,16.45,2468.85071428571,3
"447",-51.2,-26.8,5819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.1548538208008,18.9899578094482,11.2066249847412,1657,171,99,15.7984075546265,465,358,451,363,11.7476663589478,57.0759963989258,321.420745849609,25.0849990844727,4.50250005722046,20.582498550415,13.5858335494995,11.36412525177,1117,1308.56005859375,6.1399998664856,0.259999990463257,8.75,293.279998779297,66582,66582,172,137,12,66.8399963378906,66.8399963378906,3705.42993164062,152.240005493164,100.98999786377,368.5,10.6099996566772,33.3300018310547,8,16.45,2468.85071428571,3
"448",-51.2,-28.8,5820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3488235473633,20.3387088775635,12.425666809082,1737,187,119,13.7006692886353,511,385,430,456,10.3024787902832,54.4989356994629,326.826507568359,25.9677505493164,7.06374979019165,18.9040012359619,14.3578338623047,14.2004165649414,782,1217.85998535156,9.60000038146973,0.330000013113022,8.75,341.609985351562,72360,72360,173,164,12,54.7700004577637,63.4300003051758,3780.7900390625,143.919998168945,95.6800003051758,418.5,10.8599996566772,35.6300010681152,6,16.45,3054.18666666667,3
"449",-49.2,-0.8,5896,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26.9382610321045,27.8335838317871,26.1450424194336,2963,510,35,70.9775238037109,1425,132,132,1425,7.92602062225342,76.8565216064453,68.8320007324219,32.7252502441406,22.4125003814697,10.3127498626709,26.1450424194336,27.8335838317871,6,1556.25,58.8800010681152,0.389999985694885,1.54999995231628,888.710021972656,117720,117720,301,237,12,126.300003051758,140.740005493164,773.119995117188,139.330001831055,127.199996948242,727.5,13.4700002670288,1.07000005245209,19,35.5,24616.1219152047,2.97368421052632
"450",-49.2,-2.8,5897,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26.3835830688477,26.839542388916,25.8057918548584,2414,430,48,74.2500991821289,1218,174,204,1160,9.1522912979126,87.1543045043945,40.8623123168945,31.9317493438721,21.4305000305176,10.5012493133545,25.9129161834717,26.8204574584961,42,1752.64001464844,54.0499992370605,0.270000010728836,0.949999988079071,689.880004882812,116604,116604,310,218,12,142.630004882812,155.809997558594,791.890014648438,155.809997558594,143.110000610352,713.5,12.2399997711182,5.73999977111816,20,33.25,23772.2116513158,2.975
"451",-49.2,-4.8,5898,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26.6206665039062,27.2585411071777,25.8487510681152,1892,349,27,74.8563003540039,940,96,153,940,10.3258333206177,79.1464004516602,55.5810203552246,33.6074981689453,20.5610008239746,13.0464973449707,25.8487510681152,27.1147079467773,99,1732.15002441406,54.4799995422363,0.189999997615814,1.04999995231628,592.27001953125,116784,116784,309,219,12,142.960006713867,147.160003662109,574.760009765625,147.160003662109,142.860000610352,711.5,12.289999961853,7.55999994277954,19,35.5,24882.4163888889,2.97368421052632
"452",-49.2,-6.8,5899,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.754093170166,26.4264583587646,25.1324996948242,1756,278,20,62.6017417907715,779,95,259,713,11.5453958511353,72.0551528930664,51.3028373718262,34.2902488708496,18.2672500610352,16.0229988098145,25.1379165649414,25.9969577789307,205,1777.38000488281,52.2599983215332,-0.0599999986588955,1,381.709991455078,112176,112176,302,196,12,147.649993896484,148.139999389648,659.22998046875,156.919998168945,144.880004882812,669,11.8100004196167,14.6099996566772,15,40,29805.0720238095,2.96666666666667
"453",-49.2,-8.8,5900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.8997077941895,26.599250793457,25.4743328094482,1832,277,8,73.0129241943359,819,35,249,819,12.0457077026367,70.5582733154297,47.3959732055664,34.7597503662109,17.6877498626709,17.07200050354,25.4743328094482,25.9205417633057,206,1886.48999023438,80.0999984741211,0.00999999977648258,1.04999995231628,380.209991455078,113724,113724,312,204,12,159.669998168945,155.059997558594,760.830017089844,165.630004882812,155.130004882812,675.5,12.3500003814697,7.71000003814697,14,13.15,1421.29479395604,3
"454",-49.2,-10.8,5901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.2980308532715,26.1437072753906,24.1785411834717,1688,271,6,79.9914398193359,794,21,428,45,11.8538961410522,68.2209091186523,81.3144149780273,33.4210014343262,16.0452499389648,17.3757514953613,25.4339580535889,24.282958984375,239,1845.11999511719,84.4400024414062,0.00999999977648258,2.04999995231628,361.170013427734,116244,116244,334,215,12,141,148.460006713867,1008.72998046875,163.820007324219,158,714.5,12.1599998474121,10.8100004196167,14,16.45,1409.55028846154,3
"455",-49.2,-12.8,5902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.8238849639893,26.8161659240723,24.5201244354248,1586,286,3,86.0905990600586,805,13,406,31,12.1483545303345,68.6949234008789,95.1256256103516,33.8160018920898,16.1315002441406,17.6845016479492,26.0453758239746,24.5594997406006,260,1789.55004882812,66.8000030517578,-0.129999995231628,2.70000004768372,311.470001220703,114678,114678,320,210,12,130.020004272461,139.740005493164,1396.15002441406,163.029998779297,155.789993286133,701,12.5,5.86999988555908,15,17.6,19843.4631666667,3
"456",-49.2,-14.8,5903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.9609375,25.0310001373291,22.304666519165,1524,258,5,82.6710052490234,746,18,433,40,11.199291229248,66.8544540405273,114.323806762695,31.4027500152588,14.6510000228882,16.7517509460449,24.3957500457764,22.4327507019043,583,1592.84997558594,73.75,0.0500000007450581,2.79999995231628,386.529998779297,106848,106848,290,205,12,111.680000305176,118.980003356934,1460.17004394531,139.630004882812,146.309997558594,647,11.039999961853,22.4599990844727,15,28.5,19644.0270714286,3
"457",-49.2,-16.8,5904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.1026973724365,24.2143325805664,21.2693748474121,1657,294,11,79.0449676513672,817,38,447,61,11.0892705917358,69.5023345947266,121.356010437012,30.1707496643066,14.2154998779297,15.955249786377,23.5922908782959,21.572208404541,781,1615.42004394531,70.870002746582,-0.119999997317791,4.65000009536743,277.209991455078,99594,99594,270,190,12,112.680000305176,114.410003662109,1829.06994628906,138.589996337891,153.449996948242,588.5,11.2600002288818,19.1399993896484,14,23.05,21083.2848901099,3
"458",-49.2,-18.8,5905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22.7359580993652,24.1285419464111,20.0380840301514,1476,275,13,79.6010131835938,744,43,587,64,12.763500213623,68.5647506713867,179.541076660156,30.5699996948242,11.9547500610352,18.6152496337891,23.9798755645752,20.3374996185303,619,1722.13000488281,58.810001373291,-0.270000010728836,4.44999980926514,227.259994506836,101718,101718,281,189,12,109.629997253418,117.089996337891,2352.9599609375,159.75,165.399993896484,600.5,11.2700004577637,19.7900009155273,12,28.8,24264.0187878788,3
"459",-49.2,-20.8,5906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22.6815738677979,24.400749206543,19.7157917022705,1260,237,14,77.9627456665039,662,62,662,89,12.4066038131714,67.928352355957,202.118530273438,30.1272506713867,11.8629999160767,18.2642517089844,24.400749206543,19.9882507324219,532,1659.43994140625,53.7700004577637,-0.219999998807907,5.15000009536743,238.080001831055,98190,98190,266,191,12,100.110000610352,106.690002441406,2703.330078125,165.199996948242,165.199996948242,572.5,11.3599996566772,14.0200004577637,12,28.8,24264.0187878788,3
"460",-49.2,-22.8,5907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.4943542480469,23.1477928161621,17.3287506103516,1249,196,27,58.4223175048828,563,117,563,138,12.4684162139893,65.5378723144531,241.220825195312,28.9972496032715,9.97249984741211,19.0247497558594,23.1477928161621,17.4971256256104,620,1569.23999023438,35.4199981689453,-0.200000002980232,6.59999990463257,220.970001220703,88164,88164,238,175,12,87.0299987792969,91.8499984741211,3328.28002929688,165.919998168945,165.919998168945,515,11.289999961853,17.9599990844727,12,28.8,36433.4754545455,2.95833333333333
